lastmodified	id	title	abstract	speakers_name	location_name	location_id	day	date	start	end	duration	language	experiencelevel	track	type	url	slides_pdflink	slides_pptlink	slides_keylink	slides_slideshare	recordings_youtube	recordings_vimeo	recordings_oggtheora	recordings_mpeg4video	recordings_oggvorbis	recordings_mpeg4audio	recordings_mp3audio
03.05.2013 00:00:00	1969	Netzwerkanalyse und politische Öffentlichkeit	Was Öffentlichkeit ist und wie man sie begreift, hängt von den Verfahren der Beobachtung ab. Statistik misst Quoten und Prozente und erzeugt dahinter die Vorstellung einer homogenen, zählbaren Masse. Im besten Fall erhält man Gruppen mit unterschiedlichen Vorlieben. Unter Verfahren der Netzwerkanalyse löst sich diese Masse in Cluster, Agenten, Follower, in zentrale, periphere oder 'driving' Knoten auf. Was einmal in der Kommunikationsforschung unter den Begriffen Agenda-Setting oder Gatekeeper verhandelt wurde, findet sich in einer Vielfalt von Akteuren und Relationen wieder. Neue Analysemethoden bleiben politisch nicht folgenlos. Wer die Frage beantwortet, wie ein Netzwerk von Zustand A in Zustand B versetzt werden kann, beschreibt nicht nur Gesellschaft, sondern öffnet die Tür für eine Runde an Meinungsmanipulation und Kontroll-Techniken. 	Stefan Heidenreich	stage 7	stage 7	3	08.05.2013 00:00:00	08.05.2013 11:45:00	08.05.2013 12:45:00	60	German	Fortgeschrittene	politics & society	Diskussion												
03.05.2013 00:00:00	1561	"Und warum sind da jetzt Brüste?" - Warum auch die Gamerszene mehr als einen Aufschrei verdient hat	47% der gamenden Population sind Frauen. Eine Zahl, die eigentlich dafür ausreichen sollte, als Zielgruppe ernst- und vorallem wahrgenommen zu werden. Die Realität ist 2013 leider immer noch eine andere. Die Industrie produziert am laufenden Band Games, deren Frauenbilder aus einer anderen Epoche zu stammen scheinen. Riesige Brüste, entsprechend winzige Kleidung und in den meisten Fällen, sind Frauen in Spielen immernoch etwas, das geretten werden muß. Fühlen wir - als Frauen und vor allem gamende Frauen- uns in einer vermeintlich emanzipierten Welt von diesem Bild angesprochen? Sicher nicht. Wollen wir uns damit begnügen, dass sich scheinbar ausschließlich Männer über diesen Zustand austauschen und sich nichts ändert? Auch nicht. Die gamenden Welt ist nicht in Ordnung und das nicht erst, seit Anita Sarkeesian für ihre Kritik an der bestehenden Situation eine gehackte Wikipediaseite, Morddrohungen und ein "Komm-wir-kloppen-dich-kaputt"-Game erhielt. Ein scheinbar allumfassender Seximus der sowohl bei der Entwicklung von Games jeder Art vorherrscht als auch eine Szene, in der Männer nach wie vor meinen, es sei ihre Domäne, in der Frauen an Controllern nichts zu suchen haben, versucht, Frauen die Partizipation an dieser Enklave zu verleiden. Zeit also, den omipräsenten Sexismus, der unsere Gesellschaft nach wie vor beherrscht, aus Frauenperspektive und am speziellen Beispiel der Games zu beleuchten. 	Kirsten Gross	stage 7	stage 7	3	08.05.2013 00:00:00	08.05.2013 13:00:00	08.05.2013 14:00:00	60	German	Beginner	culture	Diskussion												
03.05.2013 00:00:00	1978	Die zukünftige Stadt: Sensoren und vernetzte urbane Kommunikation (Einführungsvortrag mit Diskussion)	Die Smart City In der Stadtforschung erfreut sich das Konzept der Smart City in den letzten Jahren zunehmender Beliebtheit. Durch digitale Infrastrukturen, eine zunehmende (informationstechnische) Vernetzung und den Siegeszugs des Internets entstanden in den letzten 20 Jahren eine Vielzahl an Theorien, welche die Bedeutung und neuen Möglichkeiten der digitalen urbanen Zukunft beschrieben. Zu nennen sind hier bspw. „City of Bits” (Mitchell 1996), “Network Society” (Castells 2000) oder “Being digital” (Negroponte 1996). Daher ist es nicht verwunderlich, dass im Kontext der "Smart City" weitere ähnliche Begriffe zu finden sind - dazu gehören: Sentient City, Informational City, Intelligent City und andere. Viele dieser Ansätze finden sich wieder im dem Konzept der "Smart City", welches davon ausgeht, dass die zunehmende Vernetzung von Menschen, Prozessen und Objekten eine intelligentere und damit bessere, effizientere und ökologischere Stadt unterstützen kann. So soll die Stadt bzw. die in ihr befindlichen Elemente selbstständig in der Lage sein, äußere Einflüsse und Eindrücke wahrzunehmen, zu messen, zu verarbeiten und darauf zu reagieren. Ziel des Vortrags Ziel ist es, aus der Perspektive der Stadtforschung, die neuen Potentiale und Herausforderungen einer Smart City (sozial, technologisch und in Governance-Hinsicht) darzustellen und anhand konkreter Projekte, die daraus resultierenden Methoden, die für ihre Realisierung eingesetzt werden müssen, zu erläutern. Abschließen soll gezeigt werden, auf welche Weise offene Konzepte (z.B. Open Data, Open Participation, Open Source) helfen, bestehende Potentiale in Städten zu nutzen und inwiefern sie damit ein elementares Fundament für eine bessere Satdtentwicklung darstellen. Daher wird schlussendlich der Perspektivwechsel von einer "Smart City" in Richtung einer "Open City" gefordert. Literatur: Batty, Michael; Axhausen, Kay; Fosca, Giannotti; Pozdnoukhov, Alexei; Bazzani, Armando; Wachowicz, Monica et al. (2012): Smart Cities of the Future. Hg. v. Center for advanced Spatial Analysis (CASA). Center for advanced Spatial Analysis (CASA). London (CASA Working Paper, 188). Castells, M., 2000. The rise of the network society, Oxford: Blackwell Publishers. Höffken, S.; Streich, B. (2011): Engaging the Mobile Citizen. In: Proceedings REAL CORP 2011 Tagungsband, Wien Negroponte, N., 1996. Being digital 1st ed., New York: Vintage Books. Sinnig, Heidi (2005): Partizipation - neue Anforderungen an eine bewährte Governanceform. In: Bundesamt für Bauwesen und Raumordnung (BBR) (Hg.): Urban Governance. Bonn (Informationen zur Raumentwicklung, 9/10).	Marc Altenburg	stage 7	stage 7	3	08.05.2013 00:00:00	08.05.2013 14:15:00	08.05.2013 15:15:00	60	German	Fortgeschrittene	science & technology	Diskussion												
03.05.2013 00:00:00	980	re:Fefe: Erkenntnisse der empirischen Trollforschung	Der Publizist Felix von Leitner lässt auf seinem Blog keine Kommentare zu. Aus gutem Grund und zum Leidwesen anderer, die stattdessen von seinem Zeitbinder-Botnet belagert werden. Um ein Ventil zu schaffen, ging die Plattform re:Fefe an den Start. Zwei Jahre und 100.000 Kommentare später ist es Zeit für ein Fazit und eine empirische Untersuchung der Königsklasse der Trolle in freier Wildbahn. Es finden sich interessante und überraschende Zusammenhänge nicht nur für die Prädiktion von Trollverhalten, sondern auch für die Prävention. Der Datenjournalist Michael Kreil untersucht allgemeines Kommentarverhalten, Diskussionskultur und attraktive Themen mit statistischen und linguistischen Methoden. Diplom-Psychologe und refefe-Gründer Linus Neumann liefert Interpretationen und Hintergründe.	Linus Neumann, Michael Kreil	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 08:00:00	08.05.2013 08:30:00	30	German	Beginner	culture	Vortrag						http://youtube.com/watch?v=ZG4FawUtYPA						
03.05.2013 00:00:00	172	Kommunikation zwischen Unbekannten über Unbekanntes und warum Internetrollerei nicht schlimm ist	In einem Vortrag möchte ich übersichtlich und zusammenhängend darstellen und erklären wie Internettrollerei zustande kommt. Bislang kann das niemand gut erklären, weil die immer wieder kehrenden Antworten lauten, dass es sich bei Trollen um Störer handelt, die die Kommunikation behindern. Und wenn man nicht von Stören spricht, dann von harmlosen Spaßvögeln, die nur Streiche spielen wollen. Tatsächlich ist beides nicht der Fall. Jedenfalls nicht, solange man diese Leute nicht kennt. Aber weil man sie nicht kennt, ergibt sich die Trollerei.Der erste Teil des Vortrags befasst sich damit, dass die Internetrollerei deshalb entsteht, weil das Internet etwas ermöglicht, das es zuvor selten gab, nämlich: Kommunikation zwischen Unbekannten über für einander unbekannte Angelegenheiten und unbekannte Regeln. Wenn vor dem Internet Unbekannte miteinander zu tun bekamen, so gab es immer eine vermittelnde Instanz, welche die Kommunikation ermöglichte und welche für die Kommunikation ein Regelwerk zur Verfügung stellte, über das die Beteiligten schon infomiert waren, noch bevor sie sich kennen lernten. Das sind Regelwerke, die durch Organisationen hergestellt wurden: Schule, Unternehmen, Bürokratie, Vereine, Massenmedien usw. Ohne solche Regelwerke - gilt auch für Urlaubsreisen, Parties, Freundschaftsnetzwerke, Wohngemeinschaften - hat man vorher nur selten unbekannte Leute kennen gelernt.Durch Internet wird das ganz anders. Was vorher nur ausnahmsweise passierte, geschieht jetzt weltweit massenhaft: Unbekannte Menschen nehmen mit anderen unbekannten Menschen ungehindert Kontakt auf und geraten miteinander in kommunikative Verwicklung. Da nun niemand sagen kann, welche zu beachtenden Regelwerke gelten, geraten alle Regelfindungsversuche durcheinander und machen dann Internetrollerei auffällig.Das ist der Grund, weshalb man nichts gegen Internettrollerei tun kann und weshalb sie auch nicht schlimm ist, weil es niemanden gibt, der die Internetkommunikation wegen der Trollerei unterlassen wollte.Und der Grund, warum man gegen Internettrollerei nichts zu tun braucht, liegt darin, dass gerade die Kommunikation mit Unbekannten über Unbekanntes ein enormes Potenzial liefert, das nicht entdeckt werden kann, solange die Kommunikation zwischen Unbekannten sich so fortsetzt als sei diese Innovation nicht relevant, als sei die Kommunikation zwischen Unbekannten über Unbekanntes nichts Ungewöhnliches. Dieser Punkt betrifft den zweiten Teil des Vortrags.	Klaus Kusanowsky	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 08:30:00	08.05.2013 09:00:00	30	German	Experten	politics & society	Vortrag												
03.05.2013 00:00:00	774	Lernen Lernen lernen im persönlichen Lernnetzwerk. Wie im digitalen Zeitalter eigensinnig und gemeinsam gelernt wird.	Lernen kann man nur mit persönlichem Sinn. Sinnloses Lernen gibt es nicht. Sinn ist aber immer eigensinnig persönlich zu bilden und kann nicht von anderen verordnet oder gestiftet werden. Lernen gibt es andererseits aber auch nur im Austausch mit anderen. Wissen und Wissensbildung ist nicht ohne vielfältige gesellschaftliche Bezüge zu verstehen. Der einsame Gelehrte, der angeblich alles aus sich selbst heraus erschafft, ist ein bürgerlich-romantischer Mythos. Mit dem neuen Leitmedium der Digitalität und der Herausbildung interaktiver Medienformen im Internet steht das immer widersprüchliche Verhältnis zwischen Eigensinn und Gesellschaftlichkeit auch beim Lernen neu zur Verhandlung. Einerseits bekommt die Fähigkeit zum persönlichen Urteilen neues Gewicht. Wenn alle Informationen mit einem digitalen Kulturzugangsgerät sofort erreichbar sind, sind nicht mehr nur die Sachen und die Methoden (Lernen lernen) wichtig, sondern der entscheidende Aspekt wird das WARUM, der Sinn. Denn ohne Sinn wird auch aus den bestens zugänglichen Informationen kein Wissen. Andererseits ist in einer immer komplexeren Welt Wissensbildung mehr als je zuvor eine kollektive Angelegenheit, eine Frage des Austauschs und der Zusammenarbeit. Sinnbildungs- und Netzwerkfähigkeit werden darum in naher Zukunft die wichtigsten Lernziele für alle. Aufbau, Pflege und ständige Nutzung eines persönlichen Lernnetzwerks (PLN) gehören daher zur neuen Literacy.	Lisa Rosa	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 09:15:00	08.05.2013 09:45:00	30	German	Fortgeschrittene	research & education	Vortrag												
03.05.2013 00:00:00	5615	x-learning. Warum die Digitale Revolution des Lernens gescheitert ist.	Am Morgen nach der Erfindung des Internets stand der Erste auf, um die Revolution des Lernens auszurufen. Jahrzehnte später haben wir alles an Technologie, was für die Revolution nötig erschien. Und alle Ziele grandios verfehlt. Die Verheißungen blieben aus. Es kamen elearning anstelle von selbstbestimmtem Lernen, Friss-oder-Stirb-Apps anstelle von (De-)Konstruktionswerkzeugen, multimediale Vokabeltrainer anstelle von grenzenlosen Communities, elitäre Edu-Zirkel anstelle einer Demokratisierung des Lernens. Stattdessen haben wir bunte YouTube-Videos, die das Schulfernsehen der 1970er Jahre kopieren. Wir besuchen den Massen-Onlinekurs statt den Massen-Hörsaal, Google statt die Bibliothek. Mit digitalen Schulbüchern können wir praktisch weniger anfangen als mit den analogen Vorgängern. In das Lexikon kann man inzwischen reinschreiben - macht aber keiner. Graf Zahl heißt jetzt Salman Khan. Mario Sixtus ist unser Jean Pütz. Zeit für Ernüchterung. Oder?	Jöran Muuß-Merholz	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 09:45:00	08.05.2013 10:15:00	30	German	Beginner	research & education	Vortrag												
03.05.2013 00:00:00	6527	How to Digital Native: Medienkompetenz auf dem Lehrplan	Vieles hat sich geändert, seit das Internet Teil des Alltags geworden ist - auch des Alltags von Schülerinnen und Schülern: Das Telefon wird nicht mehr für lange Telefonate genutzt, denn Facebook, ICQ und Skype sorgen für eine ständige Verbindung. Der Brockhaus ist mehr oder weniger überflüssig geworden, da Wikipedia das Wissen der Welt sammelt. Und auch das ist anders: Jeder kann an dieser Enzyklopädie mitschreiben. Jeder kann veröffentlichen. Wenn nicht bei Wikipedia, dann im eigenen Blog oder bei Facebook. Aus dem Verschmelzen von privaten Äußerungen und Veröffentlichungen hat sich auch ein neuer Umgang mit Privatsphäre und Öffentlichkeit entwickelt. Für die Generation der „Digital Natives“, die mit die eine Welt ohne Internet niemals kennen gelernt haben ist es das zeigen von persönlichen Interessen und Meinungen in einer Öffentlichkeit oder Teil-Öffentlichkeit von beispielsweise 100 Freunden zur Selbstverständlichkeit geworden. Umso wichtiger ist es – auch für Digital Natives – es nicht dem Zufall zu überlassen, was an die Öffentlichkeit gelangt, sondern ein Bewusstsein für Öffentlichkeit und Privatsphäre zu entwickeln.Aus Schüler- und medienpädagogischer Sicht soll es in dieser Session darum gehen, wie Medienkompetenzen vermittelt werden können und was für Ängste auf Seiten der "Digital Alien" bestehen können. Michel Schröder, Schülervertretung Theoder-Storm-Schule Husum (Der Schule mit dem Medienverbot“) Michel Schröder meint: Schulen, die bei der Medienkompetenz nicht rechtzeitig ansetzen oder ihren Schülern die Mediennutzung - selbst für die eigene Organisation und inhaltliche Arbeit - sogar verbieten, sperren etwas mit zentraler Zukunftsbedeutung aus. Totalverbote neuer Medien, wie sie teilweise existieren, schieben ein Element der Zukunft auf und verlagern "Nebenwirkungen" wie Cyber-Mobbing vor das Schultor.st für alle Schülerinnen und Schüler die freie Nutzung von neuen Seit 2010 plagen die Schüler der Theodor-Storm-Schule, sich nun schon mit dem sog. “Medienverbot” herum. Das Medienverbot oder auch “Spielregeln für die Nutzung neuer Medien in der TSS” (Elternbeirats-Schlagwort-FTW) ist ein Paragraph der Hausordnung der TSS. Es ist in im Jahre 2010 von der Schulkonferenz untersagt worden Handys, MP3-Player, iPods, etc. zu nutzen. Im Unterricht ist es selbstverständlich verboten, das verbot greift aber auch in den Freistunden und Pausen. Damit wollte man verhindern, dass Cybermobbing an der TSS stattfindet. Des Weiteren wollte man mit dem Verbot verhindern, dass sich Schüler bewusst von ihrer Außenwelt abkapseln, in dem sie Musik konsumieren. Michel Schröder hat sich mit der Schülervertetung in diversen Aktionen dafür eingesetzt das Verbot auszuhebeln, da die Nachteile seiner Meinung nach klar überwiegen. Ute Pannen vom Projekt "Medienmentoren" Das Projekt Medienmentoren hat das Ziel Jugendliche zu souveränen Akteuren im Internet zu machen. Es ist als Pilotprojekt angelegt, dass zunächst an drei Schulen in Berlin und Brandenburg durchgeführt wird und dann Deutschlandweit an Partner- initiativen übergeben wird, damit viele Schulen von diesem Programm profitieren können. Als Peer-to-Peer Projekt lebt das Medienmentoren Programm davon, dass die von den Netzdemokraten (Link) ausgebildeten Medienmentoren aus den 9. und 10. Klassen Ihr Wissen an jüngere Kids weitergeben. Es geht um folgende Kernkompetenzen: - Ein Bewusstsein für Privatsphäre und Öffentlichkeit entwickeln. - Recherche-Fähigkeiten entwickeln - Selbständiges Arbeiten in Projekten - Zeitmanagement und Organisationskultur in einer Informationsüberladenen Umgebung. 	Ute Pannen, Michel Schröder	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 10:30:00	08.05.2013 11:00:00	30	German	Beginner	research & education	Vortrag												
03.05.2013 00:00:00	5614	Digitale Nachhilfe für Azubis und Meister & Nachwuchsförderung in der IT-Branche	Der schlafende Riese berufliche Bildung – Digitale Nachhilfe für Azubis und Meister Kevin Heidenreich Klassische Bildungswege entwickeln sich im digitalen Zeitalter weiter. So auch die berufliche Bildung: Die duale Berufsbildung in Deutschland ist im Rückblick ziemlich erfolgreich. Eine stabile Wirtschaft und die geringe Jugendarbeitslosigkeit zeigen das eindrucksvoll. Ein digitaler Wandel in der beruflichen Bildung ist bisher (noch?) nicht flächendeckend eingetreten. Kein Wunder, bei der Masse von etwa 700.000 Prüfungen im Jahr allein durch die IHK-Organisation. Aber wie in der Schule und in der Hochschule ist auch in der dualen Aus- und Weiterbildung der Wunsch nach einfachem, digitalem und mobilem Lernen groß. Wir wollen deshalb lernen, wie wir die Berufsbildung in Deutschland verbessern können. Wir können nicht warten, bis sich die Politik dem Thema annimmt, sondern brauchen jetzt Nachhilfe. Von Euch! Ein Blick auf die nähere technologische Zukunft: von Digital Craftmanship bis zum Arbeitsmodell der Zukunft und was das für die Nachwuchsförderung in der IT-Branche bedeutet. Dirk Primbs Mobile Technologien, Apps, Social Networks bringen haben fundamentale Auswirkungen darauf mit welchen Fertigkeiten wir morgen erfolgreich sind. Dennoch fehlt es manchmal noch an den Grundlagen. In diesem Vortrag arbeiten wir am praktischen Beispiel ein paar Grundthemen heraus und beleuchten wie konkret Microsoft, oft auch branchenübergreifend mit unterschiedlichsten Partnern, diese Bereiche angeht.	Kevin Heidenreich, Dirk Primbs	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 11:00:00	08.05.2013 11:30:00	30	German	Fortgeschrittene	research & education	Vortrag												
03.05.2013 00:00:00	1672	Gaming-Kultur in Asien - Lernkultur in Deutschland?	Ende der 90er Jahre stand die süd-koreanische Gesellschaft vor einem großen Problem: Die Asienkrise hatte das Land fest im Griff. Die Antwort der Regierung war der Versuch, breite Teile der Bevölkerung mit modernen Kommunikations- und Medientechnologien zu versorgen. Dies betraf sowohl die individuelle Versorgung durch Breitbandanschlüsse und den massenhaften Aufbau von Internetcafes, als auch den Ausbau der digitalen Infrastuktur in Kultur- und Bildungsinstitutionen. Eine wesentliche Bedeutung kommt dabei dem Thema Gaming zu. Dies betrifft auch und vor allem den Bereich eSports. Hier traf die koreanische Kultur auf die Gaming-Kultur - und diese Verbindung hatte einen nachhaltigen Einfluss auf die koreanische Gesellschaft. Das Besondere ist, dass die süd-koreanische Politik das Thema Gaming aktiv unterstützte, um auf diesem Weg die junge Generation mit der digitalen Welt zu vernetzen. Dieser Einfluss ist bis heute spürbar und hat positive und negative Konsequenzen. Vergleicht man Deutschland mit Süd-Korea, so fällt auf, dass der deutsche Kultur- und Bildungssektor noch immer nicht in der digitalen Welt angekommen ist. Im Gegensatz zu Süd-Korea stehen wir noch immer am Anfang. Die sog. "Digitale Natives" werden mit ihrer digitalen Lebensrealität alleine gelassen. Die digitale Welt wird zu einer "Privatsache". Süd-Korea hat gezeigt, dass die digitale Welt einen weitaus größeren Einfluss auf Kultur, Bildung und Gesellschaft haben kann, als sie es in Deutschland hat. Im meinen Vortrag soll es um die Frage gehen, ob und wenn ja wie das süd-koreanische Modell als Vorbild bzw. Prototyp für Deutschland fungieren könnte. 	Christoph Deeg	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 11:45:00	08.05.2013 12:15:00	30	German	Fortgeschrittene	research & education	Vortrag												
03.05.2013 00:00:00	6240	Best Practice: Medienkompetenz re:learned	Geschichte erleben: Zwischen Moosgeruch und Mauersteinen Guido Brombach Politische und historische Bildung muss nicht langweilig, sondern kann auch erlebnisorientiert sein. Dies wird sie durch multimediale Verknüpfung realer Orte mit ihrem digitalen Pendant, zeitgeschichtlichen Dokumenten und Emotionen. In der App zum ortsbasierten Historykrimi "Todesfall an der Mauer" wird mit Augmented Reality experimentiert. Es ist der Versuch, die komplizierten Rahmenbedingungen der Teilung erfahrbar zu machen und dabei eine politische Einordnung jenseits von Stereotypen zu ermöglichen."Todesfall an der Mauer" begleitet die tragischen Umstände der Geschichte des Grenzgängers Rudolf Müller. Dieser wird durch die Mauer von seiner Frau und seine beiden Kinder getrennt, die in Ostberlin leben. Eine Zusammenführung der Familie scheint unmöglich. Müller baut einen Tunnel unter der Mauer in den Osten, dessen Ausgang die Zimmerstr. Nr. 56 ist. Während der Flucht kommt es zu einem tragischen Zwischenfall auf der Ostseite der Mauer bei dem ein Volkspolizist sein Leben verliert. Die Geschichte fußt auf historischem Material.Tatortskizzen, Radiobeiträge und Fernsehberichterstattungen aus den Tiefen der Archive wurden mit den Originalschauplätzen verknüpft und ermöglichen so eine Reise in die Vergangenheit. Design im Bildungskontext: Ein Praxistest Andrea Scheer, Elias BarraschDesign in der Schule macht nicht nur den Schülern Spaß, sondern vermittelt vor allem Metakompetenzen wie Empathie, Kreativität und Problemlösungs. Andrea Scheer zeigt, wie Design seinen Platz im Unterricht findet und diesen sogar auf ein nächstes Level bringen kann: von der Einzelarbeit an fiktiven Aufgaben zu Teamwork an realen Problemstellungen.Die "Fähigkeit zu Innovation" stellt von klein an einen unverzichtbaren Wert dar, um auf die Herausforderungen des 21. Jahrhunderts vorzubereiten. Doch wie können Umfelder der Risikovermeidung, wie sie durch Schule repräsentiert werden, diese Qualifizierungsleistungen zu innovationsfähigen Menschen bewirken? Herausbilden soll sich eine neue Kompetenzkultur, die sich deutlich vom Anforderungsprofil des letzten Jahrhunderts unterscheidet. Im Workshop wird in ein Bildungsformat eingeführt, welches durch Design Thinking eine neue Lernkultur fördert und die dafür bestmöglichen räumlichen Arrangements bereitstellt, neue gesellschaftliche Aufgaben übernimmt und sehr viel stärker als bisher in Netzwerken eingebunden sein wird.   Das Infocafe – Jugendarbeit im digitalen Zeitalter Angelika Beranek , Beate KremserJugendarbeit muss sich dem digitalen Zeitalter anpassen. Mit dem Infocafe wird ein mögliches Modell für moderne Jugendarbeit vorgestellt.Von den Entwicklungsprozessen des digitalen Zeitalters sind neben den Erwachsenen insbesondere die Jugendlichen betroffen. Sie wachsen mit Medien auf und kennen ein Leben ohne Internet kaum mehr. Die üblichen Sozialisationsinstanzen wie Schule und Elternhaus greifen diese Entwicklung oft nicht auf. Medien sind so zu einer eigenständigen Sozialisationsinstanz geworden. Doch auch in den klassischen Settings können diese mit beachtet und bearbeitet werden. Die Peergroup, also die Gleichaltrigen bestimmen maßgeblich mit wie Medien im Alltag der Jugendlichen genutzt werden. An dieser Gruppe der Gleichaltrigen und am Individuum selbst setzt der Ansatz des Infocafes an. Statt der klassischen Ausstattung von Jugendzentren finden die Jugendlichen dort nur Rechner und Spielekonsolen vor. Wir bieten ein umfassendes aktuelles Spieleangebot und einen freien Internetzugang. Das ausschließlich durch Medien geprägtes Umfeld bietet jede Menge Ansatzpunkte um mit Jugendlichen über Medien ins Gespräch zu kommen und einen verantwortungsvollen Umgang mit diesen zu fördern.	Angelika Beranek, Andrea Scheer, Guido Brombach, Beate Kremser, Elias Barrasch	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 12:15:00	08.05.2013 12:45:00	30	German	Beginner	research & education	Vortrag												
03.05.2013 00:00:00	1932	Von außen nach innen: Der soziale Kontext von Crowdsourcing	Das Internet ermöglicht neue Formen, um Arbeit zu organisieren. Global agierende Unternehmen nützen etwa das Internet, um in virtueller Schichtarbeit Teams rund um die Uhr an einem Projekt arbeiten zu lassen. Open Source-Software hat bewiesen, dass Communitys eine Alternative zu einem kommerziellen Top-Down-Ansatz sind. Ein anderes Phänomen ist das so genannte „Crowdsourcing“. Man spricht von Crowdsourcing, wenn ein Unternehmen eine selbst-selektierende Menge von UserInnen (Crowd) aufruft, ein von diesem Unternehmen definiertes Problem zu lösen. Neben der Auslagerung von Microjobs (z.B. auf Mechanical Turk) nützen es Unternehmen für Marketing-Zwecke, wie etwa die Erstellung von Werbevideos durch die Crowd für den Super Bowl, für Doritos oder für die Lösung von Innovationsproblemen auf dem Intermediär InnoCentive. In meinem Vortrag liegt der Schwerpunkt auf Letzterem, also der Einsatz von Crowdsourcing zur Lösung von Innovationsproblemen. Diese Arbeitsteilung zwischen Organisation und Crowd in der Kreativarbeit stellt bisherige Überlegungen zum Management von Innovation auf den Kopf. Traditionelle Ansätze im Innovationsmanagement fokussieren auf interne Anstrengungen, um Innovation zu organisieren. Die Überlegung dahinter ist folgende: Eine Organisation soll alle notwendigen Ressourcen für innovative Tätigkeit in sich versammeln (z.B. eine große Forschungs- und Entwicklungsabteilung). Damit bleibt das Wissen innerhalb der Organisation und da Mitbewerberinnen keinen Einblick in Organisation haben, erhofft man sich dadurch einen Wettbewerbsvorteil. Es ist klar, dass Innovation so nicht funktionieren kann. Daher haben Unternehmen schon bisher versucht, über ihre Netzwerke (z.B. LieferantInnen) sowie über die Einbeziehung von Kundenbedürfnissen neue Wissensquellen für Innovation zu erschließen. Das große Umdenken wurde jedoch vom User- und Open Innovation-Paradigma ausgelöst, welches für das Innovationsmanagement eine stärkere Öffnung der Unternehmensgrenzen forderte. Die Unternehmensgrenze legt fest, was innerhalb der Organisation liegt und was außerhalb. Durch die Öffnung dieser Grenzen findet ein fließender Übergang zwischen innen und außen statt. Bill Joy (Sun Microsystems, BSD Unix, Java) bringt es auf dem Punkt, warum diese Öffnung notwendig ist: „No matter who you are, most of the smartest people work for someone else“. Crowdsourcing, als Instrument zur Überwindung dieser Grenzen gewinnt dank sinkender Kommunikationskosten im Web, leichter Verfügbarkeit von PCs, digitaler Produktion und modularer Produktarchitekturen an Bedeutung. In der Innovationsforschung geht man davon aus, dass Crowdsourcing dann als geeignete Methode gilt, wenn das Problem zerlegbar und das potenzielle Lösungswissen innerhalb der Crowd breit gestreut ist. Diese analytische Perspektive berücksichtigt jedoch nicht den sozialen Kontext, in dem Crowdsourcing eingebettet wird. Die Berücksichtigung dieses Kontexts bringt Aufschluss darüber, warum so viele Crowdsourcing-Initiativen nicht über den Status eines einmaligen Pilotprojektes hinauskommen. Ein Bestandteil des sozialen Kontexts ist die Identität der MitarbeiterInnen in der Forschungs- und Entwicklungsabteilung. Diese müssen meist ohnehin den Spagat zwischen ihren professionellen Ansprüchen an ihre Arbeit (d.h. Ausleben der Kreativität, um radikale Innovation zu entwickeln) und der Notwendigkeit, innerhalb eines bestimmten Kostenrahmens zu bleiben, bewältigen. Crowdsourcing kann von F&E-MitarbeiterInnen als Bedrohung von außen wahrgenommen werden: Wie fühlt sich ein/e F&E-Mitarbeiter/in, wenn Probleme, an denen er/sie ein bis zwei Jahre gearbeitet hat, innerhalb von Wochen von der Crowd gelöst werden? Die Wahrnehmung einer Bedrohung kann zu dem „Not-Invented-Here“-Syndrome führen. Resultat: Die Ideen der Crowd werden nicht umgesetzt. Aber auch der soziale Kontext des Außen - also der Kontext, in dem die Crowd die Ideen erstellt, muss beleuchtet werden. Im Crowdsourcing hat sich der „Winner-Takes-It-All“-Wettbewerb durchgesetzt, der das Risiko auf die Crowd abwälzt. Viele Personen erbringen eine Leistung, (finanziell) profitieren tun schließlich nur wenige. Die Nachhaltigkeit von Crowdsourcing ist also mit Fragen von Fairness und Gerechtigkeitsvorstellungen sowie den Arbeitsmodellen (z.B. ArbeitskraftunternehmerInnen) in einer Gesellschaft verbunden. 	Thomas Gegenhuber, Robert Bauer	stage 6	stage 6	3	08.05.2013 00:00:00	08.05.2013 13:00:00	08.05.2013 14:00:00	60	German	Fortgeschrittene	business & innovation	Vortrag												
